document,title,type,subtype,region,order,level,section,tokens,판정,token_deficit,권장_보강_토큰,paragraphs,문단_판정,측정_방식,chars,bytes
심해의 의회.md,심해의 의회,단체,,,1,2,개요,229,정밀 부족,71,91,2,통과,정밀값,369,877
심해의 의회.md,심해의 의회,단체,,,2,2,기원과 설립,230,정밀 부족,70,90,2,통과,정밀값,376,912
심해의 의회.md,심해의 의회,단체,,,3,2,목적과 활동 방식,221,정밀 부족,79,99,2,통과,정밀값,351,855
심해의 의회.md,심해의 의회,단체,,,4,2,조직 구조,175,고신뢰 부족,125,145,2,통과,보정 추정,261,628
심해의 의회.md,심해의 의회,단체,,,7,2,규모와 거점,178,정밀 부족,122,142,2,통과,정밀값,287,691
심해의 의회.md,심해의 의회,단체,,,8,2,자원과 상징,195,정밀 부족,105,125,2,통과,정밀값,306,744
심해의 의회.md,심해의 의회,단체,,,9,2,대외 관계,188,고신뢰 부족,112,132,2,통과,보정 추정,301,731
심해의 의회.md,심해의 의회,단체,,,10,3,정치·생존 갈등 관계,321,경계,0,0,2,통과,보정 추정,488,1152
심해의 의회.md,심해의 의회,단체,,,11,2,내부 갈등과 약점,194,정밀 부족,106,126,2,통과,정밀값,292,698
심해의 의회.md,심해의 의회,단체,,,12,2,현재 동향,186,정밀 부족,114,134,2,통과,정밀값,283,691
심해의 의회.md,심해의 의회,단체,,,13,2,부가 항목,105,정밀 부족,195,215,1,부족,정밀값,165,405
쌍령왕국 사티야.md,쌍령왕국 사티야,국가,주요,심연의 의회,1,2,개요,133,고신뢰 부족,167,187,2,통과,보정 추정,211,519
쌍령왕국 사티야.md,쌍령왕국 사티야,국가,주요,심연의 의회,2,2,지리·환경,164,고신뢰 부족,136,156,3,통과,보정 추정,252,610
쌍령왕국 사티야.md,쌍령왕국 사티야,국가,주요,심연의 의회,3,2,역사(현재를 만든 사건들),183,고신뢰 부족,117,137,3,통과,보정 추정,290,712
쌍령왕국 사티야.md,쌍령왕국 사티야,국가,주요,심연의 의회,4,2,통치 구조·법·행정,145,고신뢰 부족,155,175,3,통과,보정 추정,228,567
쌍령왕국 사티야.md,쌍령왕국 사티야,국가,주요,심연의 의회,7,2,군사·치안·외교,167,고신뢰 부족,133,153,3,통과,보정 추정,256,622
쌍령왕국 사티야.md,쌍령왕국 사티야,국가,주요,심연의 의회,8,2,경제·산업·물류,144,고신뢰 부족,156,176,3,통과,보정 추정,212,500
쌍령왕국 사티야.md,쌍령왕국 사티야,국가,주요,심연의 의회,9,2,사회·문화,172,고신뢰 부족,128,148,3,통과,보정 추정,270,656
쌍령왕국 사티야.md,쌍령왕국 사티야,국가,주요,심연의 의회,10,2,종교·신앙·초상,168,고신뢰 부족,132,152,3,통과,보정 추정,255,608
쌍령왕국 사티야.md,쌍령왕국 사티야,국가,주요,심연의 의회,11,2,주요 지역(수도/핵심 거점),165,고신뢰 부족,135,155,3,통과,보정 추정,253,607
쌍령왕국 사티야.md,쌍령왕국 사티야,국가,주요,심연의 의회,12,2,핵심 세력,180,고신뢰 부족,120,140,4,통과,보정 추정,287,689
쌍령왕국 사티야.md,쌍령왕국 사티야,국가,주요,심연의 의회,13,2,관계,0,고신뢰 부족,300,320,0,부족,보정 추정,0,0
쌍령왕국 사티야.md,쌍령왕국 사티야,국가,주요,심연의 의회,14,3,내부 권력 구도(세력 간 관계),147,고신뢰 부족,153,173,3,통과,보정 추정,244,594
쌍령왕국 사티야.md,쌍령왕국 사티야,국가,주요,심연의 의회,15,3,외교 관계(주변 국가/연맹/교단),152,고신뢰 부족,148,168,3,통과,보정 추정,257,629
쌍령왕국 사티야.md,쌍령왕국 사티야,국가,주요,심연의 의회,16,3,정치·생존 갈등 관계,234,고신뢰 부족,66,86,2,통과,보정 추정,365,892
쌍령왕국 사티야.md,쌍령왕국 사티야,국가,주요,심연의 의회,17,3,관계 변동 조건,78,고신뢰 부족,222,242,2,통과,보정 추정,131,323
쌍령왕국 사티야.md,쌍령왕국 사티야,국가,주요,심연의 의회,18,2,현재의 갈등,166,고신뢰 부족,134,154,3,통과,보정 추정,272,668
아라코크라.md,아라코크라,종족,,,7,2,대외 관계,0,고신뢰 부족,300,320,0,부족,보정 추정,0,0
아라코크라.md,아라코크라,종족,,,8,3,라크샤라와의 관계,242,고신뢰 부족,58,78,3,통과,보정 추정,345,851
아라코크라.md,아라코크라,종족,,,9,3,[[용종]]과의 관계,191,고신뢰 부족,109,129,3,통과,보정 추정,296,730
아라코크라.md,아라코크라,종족,,,10,3,신앙과 세계관,289,추정 부족,11,31,3,통과,보정 추정,453,1109
아라코크라.md,아라코크라,종족,,,11,3,다른 종족과의 관계,138,고신뢰 부족,162,182,2,통과,보정 추정,203,495
아르젠타 항구.md,아르젠타 항구,도시국가,항구,에리디안,2,2,주권과 통치,286,정밀 부족,14,34,2,통과,정밀값,432,1064
아르젠타 항구.md,아르젠타 항구,도시국가,항구,에리디안,3,2,생존 기능과 정책,224,정밀 부족,76,96,2,통과,정밀값,346,850
아르젠타 항구.md,아르젠타 항구,도시국가,항구,에리디안,4,2,갈등 관계,207,정밀 부족,93,113,2,통과,정밀값,312,773
아르카 마법 연합.md,아르카 마법 연합,단체,,범대륙,1,2,개요,229,고신뢰 부족,71,91,2,통과,보정 추정,355,843
아르카 마법 연합.md,아르카 마법 연합,단체,,범대륙,2,2,기원과 설립,250,고신뢰 부족,50,70,2,통과,보정 추정,394,969
아르카 마법 연합.md,아르카 마법 연합,단체,,범대륙,3,2,목적과 활동 방식,238,고신뢰 부족,62,82,2,통과,보정 추정,376,910
아르카 마법 연합.md,아르카 마법 연합,단체,,범대륙,4,2,조직 구조,217,고신뢰 부족,83,103,2,통과,보정 추정,358,874
아르카 마법 연합.md,아르카 마법 연합,단체,,범대륙,5,2,규모와 거점,211,고신뢰 부족,89,109,2,통과,보정 추정,335,812
아르카 마법 연합.md,아르카 마법 연합,단체,,범대륙,6,2,자원과 상징,183,고신뢰 부족,117,137,2,통과,보정 추정,277,681
아르카 마법 연합.md,아르카 마법 연합,단체,,범대륙,7,2,대외 관계,228,고신뢰 부족,72,92,2,통과,보정 추정,352,868
아르카 마법 연합.md,아르카 마법 연합,단체,,범대륙,8,2,내부 갈등과 약점,191,고신뢰 부족,109,129,2,통과,보정 추정,295,725
아르카 마법 연합.md,아르카 마법 연합,단체,,범대륙,9,2,현재 동향,214,고신뢰 부족,86,106,2,통과,보정 추정,337,819
아르카 마법 연합.md,아르카 마법 연합,단체,,범대륙,10,2,부가 항목,121,고신뢰 부족,179,199,1,부족,보정 추정,194,476
아우렐리아 항구.md,아우렐리아 항구,도시국가,항구,에리디안,1,2,개요,307,경계,0,13,2,통과,보정 추정,491,1213
아우렐리아 항구.md,아우렐리아 항구,도시국가,항구,에리디안,2,3,지리·환경,287,추정 부족,13,33,2,통과,보정 추정,423,1042
아우렐리아 항구.md,아우렐리아 항구,도시국가,항구,에리디안,3,3,역사(현재를 만든 사건들),287,추정 부족,13,33,2,통과,보정 추정,439,1097
아우렐리아 항구.md,아우렐리아 항구,도시국가,항구,에리디안,4,2,주권과 통치,269,고신뢰 부족,31,51,2,통과,보정 추정,413,1005
아우렐리아 항구.md,아우렐리아 항구,도시국가,항구,에리디안,5,3,군사·치안·외교,270,고신뢰 부족,30,50,2,통과,보정 추정,394,964
아우렐리아 항구.md,아우렐리아 항구,도시국가,항구,에리디안,6,2,생존 기능과 정책,258,고신뢰 부족,42,62,2,통과,보정 추정,396,974
아우렐리아 항구.md,아우렐리아 항구,도시국가,항구,에리디안,7,3,사회·문화,236,고신뢰 부족,64,84,2,통과,보정 추정,380,944
아우렐리아 항구.md,아우렐리아 항구,도시국가,항구,에리디안,8,3,종교·신앙·초상,271,고신뢰 부족,29,49,2,통과,보정 추정,425,1047
아우렐리아 항구.md,아우렐리아 항구,도시국가,항구,에리디안,9,3,주요 지역(핵심 거점),137,고신뢰 부족,163,183,1,부족,보정 추정,204,502
아우렐리아 항구.md,아우렐리아 항구,도시국가,항구,에리디안,10,3,핵심 세력,147,고신뢰 부족,153,173,1,부족,보정 추정,222,545
아우렐리아 항구.md,아우렐리아 항구,도시국가,항구,에리디안,11,2,갈등 관계,0,고신뢰 부족,300,320,0,부족,보정 추정,0,0
아우렐리아 항구.md,아우렐리아 항구,도시국가,항구,에리디안,12,3,내부 권력 구도(세력 간 관계),108,고신뢰 부족,192,212,1,부족,보정 추정,160,397
아우렐리아 항구.md,아우렐리아 항구,도시국가,항구,에리디안,13,3,외교 관계(주변 국가/연맹/교단),140,고신뢰 부족,160,180,1,부족,보정 추정,214,528
아우렐리아 항구.md,아우렐리아 항구,도시국가,항구,에리디안,14,3,관계 변동 조건,120,고신뢰 부족,180,200,1,부족,보정 추정,197,491
아우렐리아 항구.md,아우렐리아 항구,도시국가,항구,에리디안,15,3,현재의 갈등,213,고신뢰 부족,87,107,1,부족,보정 추정,321,791
아우렐리아 항구.md,아우렐리아 항구,도시국가,항구,에리디안,16,3,법적 지위,277,고신뢰 부족,23,43,2,통과,보정 추정,424,1053
아우렐리아 항구.md,아우렐리아 항구,도시국가,항구,에리디안,17,3,비상 운용과 배분,223,고신뢰 부족,77,97,2,통과,보정 추정,352,865
아우렐리아 항구.md,아우렐리아 항구,도시국가,항구,에리디안,18,3,갈등의 구조,202,고신뢰 부족,98,118,2,통과,보정 추정,311,767
아이언앵커 항구.md,아이언앵커 항구,도시국가,항구,카르코사,3,2,생존 기능과 정책,216,정밀 부족,84,104,2,통과,정밀값,330,806
아이언앵커 항구.md,아이언앵커 항구,도시국가,항구,카르코사,4,2,갈등 관계,291,정밀 부족,9,29,2,통과,정밀값,445,1103
아이언포지 연맹.md,아이언포지 연맹,국가,연맹,발가르,1,2,개요,309,경계,0,11,2,통과,보정 추정,464,1109
아이언포지 연맹.md,아이언포지 연맹,국가,연맹,발가르,2,2,지리·환경,278,추정 부족,22,42,2,통과,보정 추정,424,1026
아이언포지 연맹.md,아이언포지 연맹,국가,연맹,발가르,4,2,통치 구조·법·행정,304,경계,0,16,2,통과,보정 추정,458,1102
아이언포지 연맹.md,아이언포지 연맹,국가,연맹,발가르,7,2,군사·치안·외교,305,경계,0,15,2,통과,보정 추정,473,1163
아이언포지 연맹.md,아이언포지 연맹,국가,연맹,발가르,8,2,경제·산업·물류,243,고신뢰 부족,57,77,2,통과,보정 추정,371,898
아이언포지 연맹.md,아이언포지 연맹,국가,연맹,발가르,9,2,사회·문화,237,고신뢰 부족,63,83,2,통과,보정 추정,374,920
아이언포지 연맹.md,아이언포지 연맹,국가,연맹,발가르,10,2,종교·신앙·초상,273,고신뢰 부족,27,47,2,통과,보정 추정,406,991
아이언포지 연맹.md,아이언포지 연맹,국가,연맹,발가르,11,2,주요 지역(수도/핵심 거점),191,고신뢰 부족,109,129,2,통과,보정 추정,295,715
아이언포지 연맹.md,아이언포지 연맹,국가,연맹,발가르,12,2,핵심 세력,232,고신뢰 부족,68,88,2,통과,보정 추정,354,859
아이언포지 연맹.md,아이언포지 연맹,국가,연맹,발가르,13,2,관계,0,고신뢰 부족,300,320,0,부족,보정 추정,0,0
아이언포지 연맹.md,아이언포지 연맹,국가,연맹,발가르,14,3,내부 권력 구도(세력 간 관계),134,고신뢰 부족,166,186,1,부족,보정 추정,199,489
아이언포지 연맹.md,아이언포지 연맹,국가,연맹,발가르,15,3,외교 관계(주변 국가/연맹/교단),255,고신뢰 부족,45,65,2,통과,보정 추정,404,1002
아이언포지 연맹.md,아이언포지 연맹,국가,연맹,발가르,16,3,정치·생존 갈등 관계,271,고신뢰 부족,29,49,2,통과,보정 추정,414,991
아이언포지 연맹.md,아이언포지 연맹,국가,연맹,발가르,17,3,관계 변동 조건,144,고신뢰 부족,156,176,1,부족,보정 추정,229,557
아이언포지 연맹.md,아이언포지 연맹,국가,연맹,발가르,18,2,현재의 갈등,198,고신뢰 부족,102,122,1,부족,보정 추정,311,761
아주르헤이븐 항구.md,아주르헤이븐 항구,도시국가,항구,실란도르,2,2,주권과 통치,288,정밀 부족,12,32,2,통과,정밀값,438,1081
아주르헤이븐 항구.md,아주르헤이븐 항구,도시국가,항구,실란도르,3,2,생존 기능과 정책,213,정밀 부족,87,107,2,통과,정밀값,330,810
아주르헤이븐 항구.md,아주르헤이븐 항구,도시국가,항구,실란도르,4,2,갈등 관계,198,정밀 부족,102,122,2,통과,정밀값,297,731
아카이럼 밀러.md,아카이럼 밀러,인물,주요,,1,2,개요,283,추정 부족,17,37,2,통과,보정 추정,457,1111
아크나톤 제국.md,아크나톤 제국,국가,,칼디라,2,2,지리·환경,260,고신뢰 부족,40,60,2,통과,보정 추정,401,987
아크나톤 제국.md,아크나톤 제국,국가,,칼디라,3,2,역사(현재를 만든 사건들),269,고신뢰 부족,31,51,2,통과,보정 추정,427,1059
아크나톤 제국.md,아크나톤 제국,국가,,칼디라,4,2,통치 구조·법·행정,231,고신뢰 부족,69,89,2,통과,보정 추정,375,925
아크나톤 제국.md,아크나톤 제국,국가,,칼디라,7,2,군사·치안·외교,245,고신뢰 부족,55,75,2,통과,보정 추정,394,972
아크나톤 제국.md,아크나톤 제국,국가,,칼디라,8,2,경제·산업·물류,244,고신뢰 부족,56,76,2,통과,보정 추정,382,934
아크나톤 제국.md,아크나톤 제국,국가,,칼디라,9,2,사회·문화,243,고신뢰 부족,57,77,2,통과,보정 추정,384,948
아크나톤 제국.md,아크나톤 제국,국가,,칼디라,10,2,종교·신앙·초상,223,고신뢰 부족,77,97,2,통과,보정 추정,339,835
아크나톤 제국.md,아크나톤 제국,국가,,칼디라,11,2,주요 지역(수도/핵심 거점),211,고신뢰 부족,89,109,2,통과,보정 추정,328,804
아크나톤 제국.md,아크나톤 제국,국가,,칼디라,12,2,핵심 세력,218,고신뢰 부족,82,102,2,통과,보정 추정,337,821
아크나톤 제국.md,아크나톤 제국,국가,,칼디라,13,2,관계,287,추정 부족,13,33,2,통과,보정 추정,455,1121
아크나톤 제국.md,아크나톤 제국,국가,,칼디라,14,3,정치·생존 갈등 관계,263,고신뢰 부족,37,57,2,통과,보정 추정,405,967
아크나톤 제국.md,아크나톤 제국,국가,,칼디라,15,2,현재의 갈등,250,고신뢰 부족,50,70,2,통과,보정 추정,421,1048
안개 농도.md,안개 농도,개념,일반,범대륙,1,2,개요,141,정밀 부족,159,179,2,통과,정밀값,241,587
안개 농도.md,안개 농도,개념,일반,범대륙,2,2,1단계: 옅은 안개,138,정밀 부족,162,182,2,통과,정밀값,210,510
안개 농도.md,안개 농도,개념,일반,범대륙,3,2,2단계: 짙은 안개,141,정밀 부족,159,179,2,통과,정밀값,215,523
안개 농도.md,안개 농도,개념,일반,범대륙,4,2,3단계: 검은 안개,126,정밀 부족,174,194,2,통과,정밀값,208,508
안개 농도.md,안개 농도,개념,일반,범대륙,5,2,4단계: 침묵의 안개,121,정밀 부족,179,199,2,통과,정밀값,209,511
안개 농도.md,안개 농도,개념,일반,범대륙,6,2,운용 메모,77,정밀 부족,223,243,1,부족,정밀값,121,293
안개 농도.md,안개 농도,개념,일반,범대륙,7,2,한 줄 요약,53,정밀 부족,247,267,1,부족,정밀값,83,205
앙그라의 못.md,앙그라의 못,개념,일반,범대륙,1,2,개요,177,고신뢰 부족,123,143,2,통과,보정 추정,277,675
앙그라의 못.md,앙그라의 못,개념,일반,범대륙,2,2,발생 위치,161,고신뢰 부족,139,159,2,통과,보정 추정,245,583
앙그라의 못.md,앙그라의 못,개념,일반,범대륙,3,2,기능,145,고신뢰 부족,155,175,2,통과,보정 추정,214,508
앙그라의 못.md,앙그라의 못,개념,일반,범대륙,4,2,파괴와 회수,157,고신뢰 부족,143,163,2,통과,보정 추정,239,581
앙그라의 못.md,앙그라의 못,개념,일반,범대륙,5,2,한 줄 요약,47,고신뢰 부족,253,273,1,부족,보정 추정,73,183
앙그라의 안개.md,앙그라의 안개,개념,주요,,2,2,룩스테라와 녹스테라의 경계,256,고신뢰 부족,44,64,3,통과,보정 추정,382,918
앙그라의 안개.md,앙그라의 안개,개념,주요,,4,2,안개의 성질,279,추정 부족,21,41,3,통과,보정 추정,452,1096
앙그라의 안개.md,앙그라의 안개,개념,주요,,5,2,안개 농도,157,고신뢰 부족,143,163,3,통과,보정 추정,258,616
앙그라의 안개.md,앙그라의 안개,개념,주요,,6,2,앙그라의 못,243,고신뢰 부족,57,77,4,통과,보정 추정,390,936
앙그라의 안개.md,앙그라의 안개,개념,주요,,7,2,토템 가디언,285,추정 부족,15,35,4,통과,보정 추정,445,1075
앙그라의 안개.md,앙그라의 안개,개념,주요,,10,2,위그드라실의 빛과 정제,248,고신뢰 부족,52,72,3,통과,보정 추정,383,939
앙그라의 안개.md,앙그라의 안개,개념,주요,,11,2,예외 지역과 변형,261,고신뢰 부족,39,59,3,통과,보정 추정,407,995
앙그라의 안개.md,앙그라의 안개,개념,주요,,12,2,한 줄 요약,71,고신뢰 부족,229,249,1,부족,보정 추정,102,256
앙그라의 잔향.md,앙그라의 잔향,개념,일반,범대륙,2,2,잔향 침식의 3단계,157,고신뢰 부족,143,163,1,부족,보정 추정,253,603
앙그라의 잔향.md,앙그라의 잔향,개념,일반,범대륙,3,3,1단계: 신체능력 강화(초기 증폭),262,정밀 부족,38,58,2,통과,정밀값,409,984
어둠의 신성 왕국 에레보스.md,어둠의 신성 왕국 에레보스,국가,,녹턴,2,2,지리·환경,271,고신뢰 부족,29,49,2,통과,보정 추정,430,1054
어둠의 신성 왕국 에레보스.md,어둠의 신성 왕국 에레보스,국가,,녹턴,4,2,통치 구조·법·행정,279,추정 부족,21,41,2,통과,보정 추정,443,1088
어둠의 신성 왕국 에레보스.md,어둠의 신성 왕국 에레보스,국가,,녹턴,7,2,군사·치안·외교,284,추정 부족,16,36,2,통과,보정 추정,426,1036
어둠의 신성 왕국 에레보스.md,어둠의 신성 왕국 에레보스,국가,,녹턴,8,2,경제·산업·물류,264,고신뢰 부족,36,56,2,통과,보정 추정,410,1001
어둠의 신성 왕국 에레보스.md,어둠의 신성 왕국 에레보스,국가,,녹턴,9,2,사회·문화,256,고신뢰 부족,44,64,2,통과,보정 추정,405,993
어둠의 신성 왕국 에레보스.md,어둠의 신성 왕국 에레보스,국가,,녹턴,10,2,종교·신앙·초상,262,고신뢰 부족,38,58,2,통과,보정 추정,409,983
어둠의 신성 왕국 에레보스.md,어둠의 신성 왕국 에레보스,국가,,녹턴,11,2,주요 지역(수도/핵심 거점),233,고신뢰 부족,67,87,2,통과,보정 추정,370,907
어둠의 신성 왕국 에레보스.md,어둠의 신성 왕국 에레보스,국가,,녹턴,12,2,핵심 세력,226,고신뢰 부족,74,94,2,통과,보정 추정,348,846
어둠의 신성 왕국 에레보스.md,어둠의 신성 왕국 에레보스,국가,,녹턴,13,2,관계,0,고신뢰 부족,300,320,0,부족,보정 추정,0,0
어둠의 신성 왕국 에레보스.md,어둠의 신성 왕국 에레보스,국가,,녹턴,14,3,내부 권력 구도(세력 간 관계),227,고신뢰 부족,73,93,2,통과,보정 추정,350,856
어둠의 신성 왕국 에레보스.md,어둠의 신성 왕국 에레보스,국가,,녹턴,15,3,외교 관계(주변 국가/연맹/교단),227,고신뢰 부족,73,93,2,통과,보정 추정,350,854
어둠의 신성 왕국 에레보스.md,어둠의 신성 왕국 에레보스,국가,,녹턴,16,3,정치·생존 갈등 관계,252,고신뢰 부족,48,68,2,통과,보정 추정,376,912
어둠의 신성 왕국 에레보스.md,어둠의 신성 왕국 에레보스,국가,,녹턴,17,3,관계 변동 조건,200,고신뢰 부족,100,120,2,통과,보정 추정,320,786
어둠의 신성 왕국 에레보스.md,어둠의 신성 왕국 에레보스,국가,,녹턴,18,2,현재의 갈등,212,고신뢰 부족,88,108,1,부족,보정 추정,330,816
에리디안 경비대.md,에리디안 경비대,단체,일반,에리디안,2,2,기원과 설립,227,고신뢰 부족,73,93,2,통과,보정 추정,346,846
에리디안 경비대.md,에리디안 경비대,단체,일반,에리디안,3,2,목적과 활동 방식,240,고신뢰 부족,60,80,2,통과,보정 추정,377,923
에리디안 경비대.md,에리디안 경비대,단체,일반,에리디안,4,2,조직 구조,218,고신뢰 부족,82,102,2,통과,보정 추정,343,833
에리디안 경비대.md,에리디안 경비대,단체,일반,에리디안,5,2,규모와 거점,221,고신뢰 부족,79,99,2,통과,보정 추정,330,797
에리디안 경비대.md,에리디안 경비대,단체,일반,에리디안,6,2,자원과 상징,194,고신뢰 부족,106,126,2,통과,보정 추정,294,722
에리디안 경비대.md,에리디안 경비대,단체,일반,에리디안,7,2,대외 관계,274,고신뢰 부족,26,46,2,통과,보정 추정,429,1047
에리디안 경비대.md,에리디안 경비대,단체,일반,에리디안,8,2,내부 갈등과 약점,178,고신뢰 부족,122,142,2,통과,보정 추정,283,687
에리디안 경비대.md,에리디안 경비대,단체,일반,에리디안,9,2,현재 동향,182,고신뢰 부족,118,138,2,통과,보정 추정,275,667
에리디안 경비대.md,에리디안 경비대,단체,일반,에리디안,10,2,부가 항목,101,고신뢰 부족,199,219,1,부족,보정 추정,158,384
에리디안 대륙.md,에리디안 대륙,지형,대륙,,2,2,지형·기후 골격,205,정밀 부족,95,115,2,통과,정밀값,298,733
에리디안 대륙.md,에리디안 대륙,지형,대륙,,3,2,생활권 지도,296,추정 부족,4,24,1,부족,보정 추정,413,944
에리디안 대륙.md,에리디안 대륙,지형,대륙,,4,2,핵심 지형 요소,0,고신뢰 부족,300,320,0,부족,보정 추정,0,0
에리디안 대륙.md,에리디안 대륙,지형,대륙,,5,3,산맥·설산,62,고신뢰 부족,238,258,0,부족,보정 추정,84,184
에리디안 대륙.md,에리디안 대륙,지형,대륙,,6,3,강·수계,55,고신뢰 부족,245,265,0,부족,보정 추정,76,164
에리디안 대륙.md,에리디안 대륙,지형,대륙,,7,3,호수·담수권,52,고신뢰 부족,248,268,0,부족,보정 추정,70,150
에리디안 대륙.md,에리디안 대륙,지형,대륙,,8,3,숲·완충지,33,고신뢰 부족,267,287,0,부족,보정 추정,40,88
에리디안 대륙.md,에리디안 대륙,지형,대륙,,9,3,던전성 영역,39,고신뢰 부족,261,281,0,부족,보정 추정,56,126
에리디안 대륙.md,에리디안 대륙,지형,대륙,,10,2,수계·물길,195,정밀 부족,105,125,2,통과,정밀값,273,658
에리디안 대륙.md,에리디안 대륙,지형,대륙,,12,2,권위권·경계,171,정밀 부족,129,149,2,통과,정밀값,250,611
에리디안 대륙.md,에리디안 대륙,지형,대륙,,13,2,이동·관문·완충지,216,고신뢰 부족,84,104,2,통과,보정 추정,310,729
에리디안 대륙.md,에리디안 대륙,지형,대륙,,14,2,대륙 규모의 위협·변수,112,고신뢰 부족,188,208,0,부족,보정 추정,175,396
에리디안 제국.md,에리디안 제국,국가,,에리디안,1,2,개요,289,추정 부족,11,31,2,통과,보정 추정,412,992
에리디안 제국.md,에리디안 제국,국가,,에리디안,2,2,지리·환경,305,경계,0,15,2,통과,보정 추정,452,1108
에리디안 제국.md,에리디안 제국,국가,,에리디안,4,2,통치 구조·법·행정,261,고신뢰 부족,39,59,2,통과,보정 추정,393,970
에리디안 제국.md,에리디안 제국,국가,,에리디안,8,2,경제·산업·물류,274,고신뢰 부족,26,46,2,통과,보정 추정,411,1001
에리디안 제국.md,에리디안 제국,국가,,에리디안,9,2,사회·문화,256,고신뢰 부족,44,64,2,통과,보정 추정,412,1022
에리디안 제국.md,에리디안 제국,국가,,에리디안,10,2,종교·신앙·초상,261,고신뢰 부족,39,59,2,통과,보정 추정,397,967
에리디안 제국.md,에리디안 제국,국가,,에리디안,11,2,주요 지역(수도/핵심 거점),232,고신뢰 부족,68,88,2,통과,보정 추정,360,884
에리디안 제국.md,에리디안 제국,국가,,에리디안,12,2,핵심 세력,264,고신뢰 부족,36,56,2,통과,보정 추정,407,1001
에리디안 제국.md,에리디안 제국,국가,,에리디안,13,2,관계,0,고신뢰 부족,300,320,0,부족,보정 추정,0,0
에리디안 제국.md,에리디안 제국,국가,,에리디안,14,3,내부 권력 구도(세력 간 관계),238,고신뢰 부족,62,82,2,통과,보정 추정,363,897
에리디안 제국.md,에리디안 제국,국가,,에리디안,15,3,외교 관계(주변 국가/연맹/교단),228,고신뢰 부족,72,92,2,통과,보정 추정,362,888
에리디안 제국.md,에리디안 제국,국가,,에리디안,17,3,관계 변동 조건,258,고신뢰 부족,42,62,2,통과,보정 추정,398,962
에리디안 제국.md,에리디안 제국,국가,,에리디안,18,2,현재의 갈등,178,고신뢰 부족,122,142,1,부족,보정 추정,269,660
에미르 라이트블룸 렘바이스.md,에미르 라이트블룸 렘바이스,인물,주요,,1,2,개요,164,고신뢰 부족,136,156,1,부족,보정 추정,256,634
에미르 라이트블룸 렘바이스.md,에미르 라이트블룸 렘바이스,인물,주요,,2,2,출신과 유랑의 기원,151,고신뢰 부족,149,169,1,부족,보정 추정,232,560
에미르 라이트블룸 렘바이스.md,에미르 라이트블룸 렘바이스,인물,주요,,3,2,신앙과 ‘겉의 빛’,223,고신뢰 부족,77,97,2,통과,보정 추정,342,842
에미르 라이트블룸 렘바이스.md,에미르 라이트블룸 렘바이스,인물,주요,,4,2,의술가로서의 명성,205,고신뢰 부족,95,115,1,부족,보정 추정,319,797
에미르 라이트블룸 렘바이스.md,에미르 라이트블룸 렘바이스,인물,주요,,5,2,성격과 집행,183,고신뢰 부족,117,137,1,부족,보정 추정,286,704
에테르나 공화국.md,에테르나 공화국,국가,,발가르,1,2,개요,281,추정 부족,19,39,2,통과,보정 추정,436,1050
에테르나 공화국.md,에테르나 공화국,국가,,발가르,2,2,지리·환경,274,고신뢰 부족,26,46,2,통과,보정 추정,412,1011
에테르나 공화국.md,에테르나 공화국,국가,,발가르,4,2,통치 구조·법·행정,271,고신뢰 부족,29,49,2,통과,보정 추정,419,1020
에테르나 공화국.md,에테르나 공화국,국가,,발가르,7,2,군사·치안·외교,292,추정 부족,8,28,2,통과,보정 추정,448,1102
에테르나 공화국.md,에테르나 공화국,국가,,발가르,8,2,경제·산업·물류,278,추정 부족,22,42,2,통과,보정 추정,427,1031
에테르나 공화국.md,에테르나 공화국,국가,,발가르,9,2,사회·문화,215,고신뢰 부족,85,105,2,통과,보정 추정,354,878
에테르나 공화국.md,에테르나 공화국,국가,,발가르,10,2,종교·신앙·초상,282,추정 부족,18,38,2,통과,보정 추정,442,1096
에테르나 공화국.md,에테르나 공화국,국가,,발가르,11,2,주요 지역(수도/핵심 거점),216,고신뢰 부족,84,104,2,통과,보정 추정,336,820
에테르나 공화국.md,에테르나 공화국,국가,,발가르,12,2,핵심 세력,211,고신뢰 부족,89,109,2,통과,보정 추정,328,790
에테르나 공화국.md,에테르나 공화국,국가,,발가르,13,2,관계,0,고신뢰 부족,300,320,0,부족,보정 추정,0,0
에테르나 공화국.md,에테르나 공화국,국가,,발가르,14,3,내부 권력 구도(세력 간 관계),122,고신뢰 부족,178,198,1,부족,보정 추정,196,486
에테르나 공화국.md,에테르나 공화국,국가,,발가르,15,3,외교 관계(주변 국가/연맹/교단),128,고신뢰 부족,172,192,1,부족,보정 추정,195,480
에테르나 공화국.md,에테르나 공화국,국가,,발가르,16,3,정치·생존 갈등 관계,305,경계,0,15,2,통과,보정 추정,469,1110
에테르나 공화국.md,에테르나 공화국,국가,,발가르,17,3,관계 변동 조건,172,고신뢰 부족,128,148,1,부족,보정 추정,262,636
에테르나 공화국.md,에테르나 공화국,국가,,발가르,18,2,현재의 갈등,189,고신뢰 부족,111,131,1,부족,보정 추정,309,762
엘드라시온 왕국.md,엘드라시온 왕국,국가,,네베아,9,2,사회·문화,318,경계,0,2,3,통과,보정 추정,509,1247
엘드라시온 왕국.md,엘드라시온 왕국,국가,,네베아,10,2,종교·신앙·초상,251,고신뢰 부족,49,69,2,통과,보정 추정,387,942
